"subid","goal","true_state","utterance"
"55","social","1","yes_bad"
"55","social","5","not_amazing"
"55","social","4","not_good"
"55","social","2","yes_bad"
"55","informative","3","not_okay"
"55","informative","4","not_good"
"55","informative","2","yes_bad"
"55","informative","5","not_amazing"
"55","informative","1","yes_good"
"55","both","5","not_amazing"
"55","both","2","yes_bad"
"55","both","3","not_good"
"55","both","4","not_amazing"
"55","both","1","not_okay"
"61","both","3","not_good"
"61","both","4","not_good"
"61","both","2","not_okay"
"61","both","1","yes_bad"
"61","both","5","not_amazing"
"61","social","2","not_good"
"61","social","3","not_good"
"61","social","1","not_okay"
"61","social","5","not_amazing"
"61","social","4","not_amazing"
"61","informative","2","not_bad"
"61","informative","3","not_okay"
"61","informative","1","not_terrible"
"61","informative","5","not_amazing"
"61","informative","4","not_good"
"67","social","2","yes_bad"
"67","social","1","not_okay"
"67","social","4","not_good"
"67","social","3","yes_bad"
"67","social","5","not_amazing"
"67","informative","3","not_okay"
"67","informative","2","not_okay"
"67","informative","5","not_amazing"
"67","informative","1","yes_good"
"67","informative","4","not_good"
"67","both","4","not_good"
"67","both","3","not_okay"
"67","both","2","not_okay"
"67","both","1","yes_good"
"67","both","5","not_amazing"
"74","social","2","yes_bad"
"74","social","3","not_good"
"74","social","4","not_amazing"
"74","social","1","not_good"
"74","social","5","not_amazing"
"74","informative","4","not_good"
"74","informative","2","not_bad"
"74","informative","3","not_okay"
"74","informative","5","not_amazing"
"74","informative","1","not_terrible"
"74","both","2","yes_terrible"
"74","both","5","not_amazing"
"74","both","1","yes_terrible"
"74","both","4","not_good"
"74","both","3","not_okay"
"79","social","1","not_amazing"
"79","social","5","not_amazing"
"79","social","4","not_good"
"79","social","2","not_okay"
"79","social","3","not_okay"
"79","both","4","not_good"
"79","both","1","yes_bad"
"79","both","3","yes_terrible"
"79","both","5","not_amazing"
"79","both","2","not_okay"
"79","informative","3","not_okay"
"79","informative","5","not_amazing"
"79","informative","2","yes_bad"
"79","informative","4","yes_terrible"
"79","informative","1","not_bad"
"81","both","4","not_good"
"81","both","1","yes_bad"
"81","both","5","not_amazing"
"81","both","3","not_okay"
"81","both","2","yes_bad"
"81","social","4","not_good"
"81","social","2","not_good"
"81","social","1","not_okay"
"81","social","5","not_amazing"
"81","social","3","not_good"
"81","informative","2","yes_good"
"81","informative","4","not_good"
"81","informative","1","not_terrible"
"81","informative","3","not_okay"
"81","informative","5","not_amazing"
"85","social","1","not_amazing"
"85","social","5","not_amazing"
"85","social","2","yes_bad"
"85","social","4","not_good"
"85","social","3","not_good"
"85","informative","2","yes_terrible"
"85","informative","4","not_good"
"85","informative","1","not_terrible"
"85","informative","5","not_amazing"
"85","informative","3","not_okay"
"85","both","5","not_amazing"
"85","both","1","not_okay"
"85","both","2","yes_terrible"
"85","both","4","not_good"
"85","both","3","not_okay"
"86","informative","5","yes_bad"
"86","informative","4","not_okay"
"86","informative","2","not_bad"
"86","informative","1","not_terrible"
"86","informative","3","yes_amazing"
"86","social","4","yes_bad"
"86","social","2","yes_terrible"
"86","social","5","not_amazing"
"86","social","1","not_good"
"86","social","3","not_good"
"86","both","5","not_amazing"
"86","both","4","not_good"
"86","both","2","yes_terrible"
"86","both","3","yes_bad"
"86","both","1","yes_amazing"
"91","social","2","not_okay"
"91","social","5","not_amazing"
"91","social","3","not_good"
"91","social","4","not_okay"
"91","social","1","yes_terrible"
"91","both","3","not_amazing"
"91","both","2","not_good"
"91","both","1","not_okay"
"91","both","4","not_amazing"
"91","both","5","not_good"
"91","informative","3","not_good"
"91","informative","5","not_amazing"
"91","informative","1","yes_bad"
"91","informative","4","not_good"
"91","informative","2","not_okay"
"93","social","4","not_amazing"
"93","social","5","not_good"
"93","social","1","not_okay"
"93","social","3","not_okay"
"93","social","2","not_okay"
"93","both","4","not_amazing"
"93","both","2","not_good"
"93","both","1","yes_bad"
"93","both","3","not_good"
"93","both","5","not_amazing"
"93","informative","5","yes_terrible"
"93","informative","2","yes_bad"
"93","informative","3","not_good"
"93","informative","4","yes_bad"
"93","informative","1","not_terrible"
"97","both","2","not_good"
"97","both","3","not_good"
"97","both","4","not_amazing"
"97","both","5","not_amazing"
"97","both","1","yes_terrible"
"97","informative","1","yes_terrible"
"97","informative","4","not_good"
"97","informative","3","not_okay"
"97","informative","2","yes_bad"
"97","informative","5","not_amazing"
"97","social","2","not_okay"
"97","social","3","not_good"
"97","social","4","not_good"
"97","social","5","not_amazing"
"97","social","1","not_amazing"
"111","informative","5","not_amazing"
"111","informative","3","not_okay"
"111","informative","1","not_bad"
"111","informative","2","not_bad"
"111","informative","4","not_good"
"111","social","1","not_okay"
"111","social","5","not_amazing"
"111","social","3","not_okay"
"111","social","2","not_okay"
"111","social","4","not_good"
"111","both","1","not_okay"
"111","both","3","not_okay"
"111","both","4","not_good"
"111","both","2","not_okay"
"111","both","5","not_amazing"
"116","both","2","not_bad"
"116","both","4","not_good"
"116","both","3","not_okay"
"116","both","1","not_terrible"
"116","both","5","not_amazing"
"116","social","2","not_okay"
"116","social","1","not_okay"
"116","social","5","not_amazing"
"116","social","3","not_okay"
"116","social","4","not_good"
"116","informative","2","not_bad"
"116","informative","5","not_good"
"116","informative","3","not_okay"
"116","informative","1","not_terrible"
"116","informative","4","not_okay"
"118","social","5","not_amazing"
"118","social","3","not_okay"
"118","social","1","yes_bad"
"118","social","4","not_good"
"118","social","2","yes_bad"
"118","informative","4","not_good"
"118","informative","2","not_bad"
"118","informative","1","not_terrible"
"118","informative","5","not_amazing"
"118","informative","3","not_okay"
"118","both","2","yes_amazing"
"118","both","4","not_good"
"118","both","5","not_amazing"
"118","both","3","yes_bad"
"118","both","1","yes_terrible"
"119","both","5","not_amazing"
"119","both","4","not_good"
"119","both","1","yes_terrible"
"119","both","2","yes_bad"
"119","both","3","not_okay"
"119","informative","5","not_amazing"
"119","informative","2","not_bad"
"119","informative","1","not_terrible"
"119","informative","3","not_okay"
"119","informative","4","not_good"
"119","social","3","not_amazing"
"119","social","2","not_good"
"119","social","5","not_amazing"
"119","social","1","not_good"
"119","social","4","not_amazing"
"120","both","4","not_good"
"120","both","2","yes_bad"
"120","both","3","not_good"
"120","both","5","not_amazing"
"120","both","1","yes_terrible"
"120","informative","5","not_amazing"
"120","informative","3","not_good"
"120","informative","2","not_okay"
"120","informative","1","yes_terrible"
"120","informative","4","not_good"
"120","social","3","not_amazing"
"120","social","4","not_amazing"
"120","social","5","not_amazing"
"120","social","2","not_okay"
"120","social","1","yes_terrible"
"124","both","1","not_bad"
"124","both","4","not_good"
"124","both","3","not_good"
"124","both","5","not_amazing"
"124","both","2","yes_bad"
"124","social","5","not_amazing"
"124","social","4","not_good"
"124","social","2","not_okay"
"124","social","3","not_okay"
"124","social","1","yes_bad"
"124","informative","4","not_good"
"124","informative","3","not_okay"
"124","informative","5","not_good"
"124","informative","2","not_bad"
"124","informative","1","not_terrible"
"125","social","3","not_good"
"125","social","1","yes_bad"
"125","social","5","not_amazing"
"125","social","4","not_good"
"125","social","2","yes_bad"
"125","informative","4","not_good"
"125","informative","3","not_good"
"125","informative","1","yes_terrible"
"125","informative","5","not_amazing"
"125","informative","2","yes_bad"
"125","both","4","not_good"
"125","both","5","not_amazing"
"125","both","2","not_okay"
"125","both","3","not_good"
"125","both","1","yes_terrible"
"126","both","2","yes_terrible"
"126","both","5","not_amazing"
"126","both","4","not_good"
"126","both","3","yes_bad"
"126","both","1","not_bad"
"126","informative","2","not_bad"
"126","informative","5","not_amazing"
"126","informative","3","not_okay"
"126","informative","4","not_good"
"126","informative","1","not_terrible"
"126","social","2","not_amazing"
"126","social","1","not_amazing"
"126","social","4","not_amazing"
"126","social","5","not_amazing"
"126","social","3","not_amazing"
"133","informative","4","not_good"
"133","informative","2","not_bad"
"133","informative","3","not_okay"
"133","informative","1","not_terrible"
"133","informative","5","not_amazing"
"133","social","1","yes_terrible"
"133","social","3","not_good"
"133","social","4","not_good"
"133","social","2","not_okay"
"133","social","5","not_amazing"
"133","both","2","not_okay"
"133","both","1","yes_terrible"
"133","both","3","not_good"
"133","both","4","not_amazing"
"133","both","5","not_amazing"
"135","social","1","not_good"
"135","social","5","not_amazing"
"135","social","3","not_good"
"135","social","4","not_amazing"
"135","social","2","yes_bad"
"135","informative","3","not_good"
"135","informative","4","yes_bad"
"135","informative","5","not_amazing"
"135","informative","2","not_okay"
"135","informative","1","not_bad"
"135","both","5","not_amazing"
"135","both","3","not_good"
"135","both","4","not_good"
"135","both","1","not_terrible"
"135","both","2","not_okay"
"141","informative","1","not_terrible"
"141","informative","3","not_good"
"141","informative","4","not_good"
"141","informative","5","not_amazing"
"141","informative","2","yes_good"
"141","both","3","not_good"
"141","both","4","not_amazing"
"141","both","5","not_amazing"
"141","both","1","yes_amazing"
"141","both","2","yes_bad"
"141","social","4","not_amazing"
"141","social","2","not_amazing"
"141","social","5","not_amazing"
"141","social","1","not_amazing"
"141","social","3","not_amazing"
"142","both","3","not_good"
"142","both","2","not_okay"
"142","both","4","not_amazing"
"142","both","1","yes_good"
"142","both","5","not_amazing"
"142","informative","3","not_okay"
"142","informative","1","not_terrible"
"142","informative","5","not_amazing"
"142","informative","4","not_good"
"142","informative","2","yes_terrible"
"142","social","2","not_okay"
"142","social","5","not_amazing"
"142","social","4","not_amazing"
"142","social","1","yes_terrible"
"142","social","3","not_good"
"145","both","4","not_good"
"145","both","5","not_amazing"
"145","both","2","not_okay"
"145","both","1","yes_amazing"
"145","both","3","not_good"
"145","social","2","not_good"
"145","social","5","not_amazing"
"145","social","3","not_amazing"
"145","social","1","yes_bad"
"145","social","4","not_amazing"
"145","informative","2","yes_terrible"
"145","informative","3","not_okay"
"145","informative","1","not_terrible"
"145","informative","5","not_amazing"
"145","informative","4","not_good"
"149","informative","3","yes_bad"
"149","informative","2","yes_terrible"
"149","informative","4","not_good"
"149","informative","5","not_amazing"
"149","informative","1","not_bad"
"149","social","3","not_good"
"149","social","2","yes_bad"
"149","social","4","not_good"
"149","social","5","not_amazing"
"149","social","1","yes_terrible"
"149","both","4","not_good"
"149","both","5","not_amazing"
"149","both","1","yes_terrible"
"149","both","3","not_okay"
"149","both","2","yes_bad"
"150","social","5","not_amazing"
"150","social","1","yes_good"
"150","social","4","not_good"
"150","social","3","not_okay"
"150","social","2","yes_good"
"150","informative","5","not_amazing"
"150","informative","4","not_good"
"150","informative","2","yes_good"
"150","informative","3","not_okay"
"150","informative","1","not_terrible"
"150","both","2","not_okay"
"150","both","4","not_amazing"
"150","both","3","not_good"
"150","both","5","not_amazing"
"150","both","1","yes_terrible"
"151","informative","3","not_okay"
"151","informative","1","not_terrible"
"151","informative","4","not_good"
"151","informative","5","not_amazing"
"151","informative","2","not_okay"
"151","both","3","not_good"
"151","both","2","not_okay"
"151","both","4","not_good"
"151","both","5","not_amazing"
"151","both","1","yes_good"
"151","social","5","not_amazing"
"151","social","4","not_good"
"151","social","3","not_good"
"151","social","1","not_okay"
"151","social","2","not_okay"
"153","both","4","not_good"
"153","both","3","not_okay"
"153","both","5","not_amazing"
"153","both","2","yes_terrible"
"153","both","1","yes_amazing"
"153","informative","3","not_okay"
"153","informative","2","not_bad"
"153","informative","1","not_terrible"
"153","informative","5","not_amazing"
"153","informative","4","not_good"
"153","social","4","not_amazing"
"153","social","1","not_okay"
"153","social","5","not_amazing"
"153","social","2","yes_terrible"
"153","social","3","not_good"
"154","social","3","not_good"
"154","social","2","not_okay"
"154","social","4","not_amazing"
"154","social","1","not_bad"
"154","social","5","not_amazing"
"154","both","1","not_bad"
"154","both","5","not_amazing"
"154","both","4","not_amazing"
"154","both","2","yes_terrible"
"154","both","3","not_okay"
"154","informative","5","not_amazing"
"154","informative","3","not_okay"
"154","informative","2","yes_terrible"
"154","informative","1","not_terrible"
"154","informative","4","not_good"
"165","social","3","yes_bad"
"165","social","4","not_good"
"165","social","1","yes_terrible"
"165","social","5","not_amazing"
"165","social","2","yes_bad"
"165","informative","2","not_bad"
"165","informative","3","not_okay"
"165","informative","5","not_good"
"165","informative","4","not_good"
"165","informative","1","not_terrible"
"165","both","1","not_terrible"
"165","both","3","not_okay"
"165","both","2","yes_bad"
"165","both","5","not_amazing"
"165","both","4","not_good"
"166","informative","3","not_bad"
"166","informative","1","not_okay"
"166","informative","2","not_bad"
"166","informative","4","not_okay"
"166","informative","5","not_okay"
"166","social","4","not_okay"
"166","social","3","not_bad"
"166","social","2","not_bad"
"166","social","5","not_okay"
"166","social","1","not_bad"
"166","both","4","not_bad"
"166","both","5","not_bad"
"166","both","2","not_bad"
"166","both","1","not_bad"
"166","both","3","not_bad"
"167","informative","1","not_okay"
"167","informative","4","not_good"
"167","informative","2","yes_bad"
"167","informative","5","not_amazing"
"167","informative","3","yes_bad"
"167","social","3","not_good"
"167","social","4","not_good"
"167","social","2","not_okay"
"167","social","5","not_amazing"
"167","social","1","yes_terrible"
"167","both","2","not_okay"
"167","both","1","yes_terrible"
"167","both","3","not_good"
"167","both","5","not_amazing"
"167","both","4","not_good"
"168","social","5","not_amazing"
"168","social","4","not_amazing"
"168","social","3","not_amazing"
"168","social","1","not_good"
"168","social","2","not_good"
"168","both","3","not_good"
"168","both","4","not_amazing"
"168","both","2","not_okay"
"168","both","1","not_okay"
"168","both","5","not_amazing"
"168","informative","3","not_okay"
"168","informative","4","not_okay"
"168","informative","2","yes_good"
"168","informative","1","not_terrible"
"168","informative","5","not_good"
"169","both","3","not_good"
"169","both","5","not_amazing"
"169","both","4","not_amazing"
"169","both","2","not_good"
"169","both","1","yes_bad"
"169","social","3","not_good"
"169","social","2","yes_bad"
"169","social","1","not_okay"
"169","social","5","not_amazing"
"169","social","4","not_good"
"169","informative","4","not_good"
"169","informative","2","not_good"
"169","informative","1","yes_terrible"
"169","informative","3","not_good"
"169","informative","5","not_amazing"
"171","both","2","not_okay"
"171","both","3","not_good"
"171","both","5","not_amazing"
"171","both","1","yes_good"
"171","both","4","not_good"
"171","informative","1","not_terrible"
"171","informative","3","yes_bad"
"171","informative","5","not_amazing"
"171","informative","4","not_good"
"171","informative","2","not_bad"
"171","social","1","not_okay"
"171","social","3","not_good"
"171","social","5","not_amazing"
"171","social","2","yes_terrible"
"171","social","4","not_good"
"172","social","2","not_good"
"172","social","4","not_amazing"
"172","social","5","not_amazing"
"172","social","1","yes_bad"
"172","social","3","yes_bad"
"172","both","1","not_okay"
"172","both","3","not_okay"
"172","both","5","not_amazing"
"172","both","4","not_good"
"172","both","2","not_okay"
"172","informative","1","yes_terrible"
"172","informative","2","not_okay"
"172","informative","4","not_good"
"172","informative","5","not_amazing"
"172","informative","3","not_okay"
"173","both","3","not_okay"
"173","both","1","yes_amazing"
"173","both","4","not_good"
"173","both","5","not_amazing"
"173","both","2","yes_bad"
"173","social","1","yes_amazing"
"173","social","4","not_good"
"173","social","2","yes_terrible"
"173","social","3","not_okay"
"173","social","5","not_amazing"
"173","informative","5","not_amazing"
"173","informative","3","yes_bad"
"173","informative","2","yes_terrible"
"173","informative","4","not_good"
"173","informative","1","yes_amazing"
"175","informative","5","not_good"
"175","informative","4","yes_bad"
"175","informative","3","yes_terrible"
"175","informative","2","not_okay"
"175","informative","1","not_bad"
"175","social","1","not_good"
"175","social","3","not_amazing"
"175","social","5","not_amazing"
"175","social","2","not_good"
"175","social","4","not_amazing"
"175","both","2","yes_terrible"
"175","both","3","yes_bad"
"175","both","1","yes_terrible"
"175","both","5","not_amazing"
"175","both","4","not_good"
"177","informative","5","not_amazing"
"177","informative","1","yes_good"
"177","informative","2","yes_good"
"177","informative","4","not_good"
"177","informative","3","not_okay"
"177","social","1","not_terrible"
"177","social","3","not_okay"
"177","social","5","not_amazing"
"177","social","2","yes_good"
"177","social","4","not_good"
"177","both","5","not_good"
"177","both","2","yes_terrible"
"177","both","4","not_good"
"177","both","1","yes_terrible"
"177","both","3","yes_bad"
"186","informative","1","not_bad"
"186","informative","3","not_okay"
"186","informative","2","yes_terrible"
"186","informative","5","not_good"
"186","informative","4","not_good"
"186","both","3","not_good"
"186","both","5","not_amazing"
"186","both","2","not_okay"
"186","both","4","not_good"
"186","both","1","yes_terrible"
"186","social","2","not_amazing"
"186","social","4","not_amazing"
"186","social","5","not_amazing"
"186","social","3","not_good"
"186","social","1","yes_terrible"
"201","social","1","not_good"
"201","social","3","not_good"
"201","social","2","not_good"
"201","social","4","not_good"
"201","social","5","not_amazing"
"201","both","1","yes_bad"
"201","both","2","not_okay"
"201","both","4","not_good"
"201","both","5","not_amazing"
"201","both","3","not_good"
"201","informative","1","not_terrible"
"201","informative","2","not_okay"
"201","informative","4","not_good"
"201","informative","5","not_amazing"
"201","informative","3","not_good"
"202","social","5","not_good"
"202","social","4","yes_bad"
"202","social","2","not_okay"
"202","social","3","yes_bad"
"202","social","1","not_okay"
"202","informative","3","not_okay"
"202","informative","5","not_amazing"
"202","informative","2","not_bad"
"202","informative","1","not_terrible"
"202","informative","4","not_good"
"202","both","2","yes_good"
"202","both","3","not_okay"
"202","both","1","yes_terrible"
"202","both","4","not_good"
"202","both","5","not_amazing"
"8","informative","2","yes_bad"
"8","informative","1","not_bad"
"8","informative","5","not_good"
"8","informative","4","not_good"
"8","informative","3","yes_bad"
"8","social","4","not_amazing"
"8","social","2","not_good"
"8","social","3","not_amazing"
"8","social","5","not_amazing"
"8","social","1","not_okay"
"8","both","3","not_good"
"8","both","2","yes_bad"
"8","both","5","not_amazing"
"8","both","4","not_good"
"8","both","1","yes_terrible"
"9","informative","1","not_terrible"
"9","informative","3","not_okay"
"9","informative","2","yes_good"
"9","informative","4","not_good"
"9","informative","5","not_amazing"
"9","social","1","yes_bad"
"9","social","4","not_amazing"
"9","social","2","not_good"
"9","social","3","not_good"
"9","social","5","not_amazing"
"9","both","1","yes_good"
"9","both","2","yes_good"
"9","both","4","not_good"
"9","both","5","not_amazing"
"9","both","3","not_okay"
"13","informative","1","yes_okay"
"13","informative","2","not_okay"
"13","informative","5","not_amazing"
"13","informative","4","not_good"
"13","informative","3","not_okay"
"13","both","3","not_okay"
"13","both","1","yes_good"
"13","both","4","not_good"
"13","both","2","yes_okay"
"13","both","5","not_amazing"
"13","social","4","not_good"
"13","social","1","not_bad"
"13","social","2","yes_okay"
"13","social","5","not_amazing"
"13","social","3","not_good"
"16","both","1","yes_bad"
"16","both","4","not_amazing"
"16","both","3","not_good"
"16","both","2","not_okay"
"16","both","5","not_amazing"
"16","social","4","not_amazing"
"16","social","2","not_good"
"16","social","5","not_amazing"
"16","social","1","not_good"
"16","social","3","not_good"
"16","informative","5","not_good"
"16","informative","1","not_terrible"
"16","informative","4","not_good"
"16","informative","2","not_okay"
"16","informative","3","yes_bad"
"20","both","2","not_okay"
"20","both","4","not_good"
"20","both","1","yes_bad"
"20","both","3","not_okay"
"20","both","5","not_amazing"
"20","social","5","not_good"
"20","social","2","yes_terrible"
"20","social","4","not_amazing"
"20","social","1","not_okay"
"20","social","3","yes_bad"
"20","informative","5","not_good"
"20","informative","4","yes_bad"
"20","informative","2","not_bad"
"20","informative","3","yes_bad"
"20","informative","1","not_terrible"
"25","informative","2","not_bad"
"25","informative","1","not_terrible"
"25","informative","3","not_okay"
"25","informative","4","not_good"
"25","informative","5","not_amazing"
"25","social","2","yes_terrible"
"25","social","3","not_okay"
"25","social","5","not_amazing"
"25","social","4","not_good"
"25","social","1","yes_amazing"
"25","both","1","yes_bad"
"25","both","5","not_amazing"
"25","both","2","yes_terrible"
"25","both","4","not_good"
"25","both","3","yes_bad"
"27","both","2","yes_bad"
"27","both","1","yes_amazing"
"27","both","4","not_good"
"27","both","3","not_okay"
"27","both","5","not_amazing"
"27","social","3","not_okay"
"27","social","2","yes_bad"
"27","social","1","yes_terrible"
"27","social","5","yes_bad"
"27","social","4","yes_bad"
"27","informative","3","not_okay"
"27","informative","1","not_terrible"
"27","informative","2","not_bad"
"27","informative","5","not_amazing"
"27","informative","4","not_good"
"31","both","1","not_good"
"31","both","5","not_amazing"
"31","both","3","not_okay"
"31","both","2","yes_bad"
"31","both","4","not_amazing"
"31","informative","1","not_okay"
"31","informative","2","not_okay"
"31","informative","5","not_amazing"
"31","informative","3","not_okay"
"31","informative","4","not_good"
"31","social","2","yes_bad"
"31","social","1","yes_terrible"
"31","social","4","not_amazing"
"31","social","5","not_amazing"
"31","social","3","not_good"
"36","informative","2","not_okay"
"36","informative","4","not_good"
"36","informative","5","not_good"
"36","informative","1","yes_bad"
"36","informative","3","yes_bad"
"36","both","1","yes_terrible"
"36","both","5","not_amazing"
"36","both","2","yes_bad"
"36","both","4","not_good"
"36","both","3","not_good"
"36","social","1","not_good"
"36","social","2","not_good"
"36","social","5","not_amazing"
"36","social","3","not_good"
"36","social","4","not_amazing"
"39","social","3","not_good"
"39","social","5","yes_bad"
"39","social","4","yes_bad"
"39","social","2","yes_terrible"
"39","social","1","yes_terrible"
"39","both","3","not_good"
"39","both","4","not_good"
"39","both","5","not_amazing"
"39","both","1","not_okay"
"39","both","2","not_okay"
"39","informative","3","not_okay"
"39","informative","2","not_bad"
"39","informative","4","not_good"
"39","informative","5","not_amazing"
"39","informative","1","not_terrible"
"40","social","3","not_good"
"40","social","2","not_good"
"40","social","5","not_amazing"
"40","social","1","not_okay"
"40","social","4","not_good"
"40","both","3","not_good"
"40","both","4","not_amazing"
"40","both","5","not_amazing"
"40","both","1","yes_good"
"40","both","2","not_good"
"40","informative","5","yes_bad"
"40","informative","4","yes_bad"
"40","informative","1","not_terrible"
"40","informative","2","not_okay"
"40","informative","3","not_okay"
"49","social","2","not_okay"
"49","social","1","yes_bad"
"49","social","5","not_amazing"
"49","social","4","not_amazing"
"49","social","3","not_amazing"
"49","both","3","not_good"
"49","both","4","not_amazing"
"49","both","2","yes_bad"
"49","both","5","not_amazing"
"49","both","1","yes_terrible"
"49","informative","2","not_bad"
"49","informative","1","not_terrible"
"49","informative","5","not_amazing"
"49","informative","3","not_good"
"49","informative","4","not_good"
"52","social","5","not_amazing"
"52","social","4","not_good"
"52","social","1","yes_terrible"
"52","social","2","yes_bad"
"52","social","3","not_good"
"52","informative","4","not_good"
"52","informative","5","not_amazing"
"52","informative","1","not_bad"
"52","informative","2","not_okay"
"52","informative","3","not_good"
"52","both","3","not_good"
"52","both","2","yes_terrible"
"52","both","5","not_amazing"
"52","both","4","not_good"
"52","both","1","yes_terrible"
"53","both","5","not_amazing"
"53","both","1","not_okay"
"53","both","2","yes_bad"
"53","both","3","not_good"
"53","both","4","not_amazing"
"53","social","1","yes_bad"
"53","social","2","not_good"
"53","social","4","not_amazing"
"53","social","5","not_amazing"
"53","social","3","not_good"
"53","informative","5","not_amazing"
"53","informative","4","not_good"
"53","informative","2","not_bad"
"53","informative","3","not_okay"
"53","informative","1","not_terrible"
"69","social","5","yes_terrible"
"69","social","3","not_good"
"69","social","4","not_good"
"69","social","1","yes_good"
"69","social","2","not_okay"
"69","both","5","not_amazing"
"69","both","2","yes_okay"
"69","both","4","not_good"
"69","both","1","not_terrible"
"69","both","3","not_okay"
"69","informative","3","not_okay"
"69","informative","1","not_bad"
"69","informative","2","not_bad"
"69","informative","4","not_good"
"69","informative","5","not_amazing"
"73","social","5","not_good"
"73","social","4","not_good"
"73","social","1","yes_good"
"73","social","2","not_okay"
"73","social","3","not_good"
"73","informative","3","not_good"
"73","informative","4","not_good"
"73","informative","2","not_okay"
"73","informative","1","yes_good"
"73","informative","5","not_okay"
"73","both","2","not_good"
"73","both","3","not_good"
"73","both","4","not_amazing"
"73","both","5","not_amazing"
"73","both","1","yes_terrible"
"78","both","1","yes_bad"
"78","both","5","not_amazing"
"78","both","3","not_good"
"78","both","4","not_good"
"78","both","2","not_okay"
"78","social","3","not_good"
"78","social","4","not_good"
"78","social","5","not_amazing"
"78","social","1","not_bad"
"78","social","2","yes_terrible"
"78","informative","3","not_good"
"78","informative","5","not_amazing"
"78","informative","4","not_good"
"78","informative","2","yes_good"
"78","informative","1","not_terrible"
"82","social","3","not_good"
"82","social","4","not_amazing"
"82","social","1","not_okay"
"82","social","2","not_good"
"82","social","5","not_amazing"
"82","both","5","yes_bad"
"82","both","2","not_good"
"82","both","4","not_good"
"82","both","3","not_good"
"82","both","1","not_okay"
"82","informative","1","not_terrible"
"82","informative","2","not_bad"
"82","informative","3","not_okay"
"82","informative","4","not_good"
"82","informative","5","not_amazing"
"87","informative","3","not_okay"
"87","informative","2","not_okay"
"87","informative","4","not_okay"
"87","informative","5","not_good"
"87","informative","1","not_bad"
"87","both","1","not_okay"
"87","both","3","not_okay"
"87","both","2","not_okay"
"87","both","5","not_amazing"
"87","both","4","not_good"
"87","social","3","not_okay"
"87","social","2","not_okay"
"87","social","1","not_okay"
"87","social","5","not_amazing"
"87","social","4","not_good"
"89","informative","4","yes_bad"
"89","informative","3","yes_bad"
"89","informative","1","not_terrible"
"89","informative","5","not_amazing"
"89","informative","2","not_bad"
"89","social","2","yes_terrible"
"89","social","1","yes_bad"
"89","social","3","not_good"
"89","social","5","not_amazing"
"89","social","4","not_amazing"
"89","both","3","not_good"
"89","both","1","yes_bad"
"89","both","4","not_amazing"
"89","both","2","not_okay"
"89","both","5","not_amazing"
"90","informative","2","not_okay"
"90","informative","5","not_good"
"90","informative","3","not_good"
"90","informative","4","not_good"
"90","informative","1","not_terrible"
"90","both","1","yes_terrible"
"90","both","4","not_amazing"
"90","both","5","not_amazing"
"90","both","3","not_good"
"90","both","2","not_okay"
"90","social","3","not_okay"
"90","social","4","yes_bad"
"90","social","5","yes_bad"
"90","social","2","not_good"
"90","social","1","yes_terrible"
"92","both","4","not_good"
"92","both","1","yes_bad"
"92","both","2","not_okay"
"92","both","5","not_amazing"
"92","both","3","yes_bad"
"92","informative","2","not_bad"
"92","informative","5","yes_terrible"
"92","informative","3","not_okay"
"92","informative","4","yes_bad"
"92","informative","1","not_terrible"
"92","social","1","not_amazing"
"92","social","5","not_good"
"92","social","4","not_okay"
"92","social","2","not_good"
"92","social","3","yes_bad"
"96","both","4","not_amazing"
"96","both","1","yes_amazing"
"96","both","3","not_good"
"96","both","5","not_amazing"
"96","both","2","yes_amazing"
"96","informative","5","yes_bad"
"96","informative","2","not_bad"
"96","informative","1","not_terrible"
"96","informative","3","not_okay"
"96","informative","4","not_good"
"96","social","1","not_good"
"96","social","5","not_amazing"
"96","social","3","not_okay"
"96","social","2","yes_bad"
"96","social","4","yes_bad"
"100","informative","1","not_terrible"
"100","informative","2","not_bad"
"100","informative","4","not_amazing"
"100","informative","3","not_good"
"100","informative","5","not_amazing"
"100","both","4","not_amazing"
"100","both","2","yes_bad"
"100","both","1","yes_terrible"
"100","both","3","not_good"
"100","both","5","not_amazing"
"100","social","2","yes_bad"
"100","social","5","not_amazing"
"100","social","1","not_good"
"100","social","3","not_good"
"100","social","4","not_amazing"
"103","informative","5","not_good"
"103","informative","3","not_okay"
"103","informative","1","not_terrible"
"103","informative","2","yes_good"
"103","informative","4","not_good"
"103","social","3","not_good"
"103","social","5","not_amazing"
"103","social","2","not_okay"
"103","social","1","not_okay"
"103","social","4","not_amazing"
"103","both","5","not_amazing"
"103","both","2","not_okay"
"103","both","4","not_good"
"103","both","3","yes_bad"
"103","both","1","yes_terrible"
"104","informative","4","not_good"
"104","informative","3","not_okay"
"104","informative","2","not_bad"
"104","informative","1","not_terrible"
"104","informative","5","not_amazing"
"104","both","2","yes_terrible"
"104","both","3","yes_bad"
"104","both","1","yes_terrible"
"104","both","4","not_amazing"
"104","both","5","not_amazing"
"104","social","5","not_amazing"
"104","social","4","not_amazing"
"104","social","1","not_good"
"104","social","2","not_good"
"104","social","3","not_amazing"
"107","informative","1","not_terrible"
"107","informative","4","not_good"
"107","informative","5","not_amazing"
"107","informative","3","yes_bad"
"107","informative","2","not_bad"
"107","social","5","not_amazing"
